item_name,shop_name,city,address,price,category,lat,lon
Sculpture,Tân phước,Ho Chi Minh City,"32, Lê Văn Khương",260000,department_store,10.8632377,106.6497163
Canvas art,thanh tú,Ho Chi Minh City,"12 ô1, hôi mỹ, phước họi,đât đo",231000,department_store,10.450664,107.2831786
Soft drink,my diện,Ho Chi Minh City,"hội mỹ, phước hair",319000,convenience,10.4488285,107.2821848
Soft drink,ngọc thành,Ho Chi Minh City,"hội mỹ, phước hair",421000,convenience,10.4495057,107.282889
Painting,hồng tâm,Ho Chi Minh City,"mỹ thuận , long myx",194000,department_store,10.4437181,107.2858127
Instant noodles,cô nhu,Ho Chi Minh City,"tân hội, phước hội,",110000,convenience,10.4427946,107.286501
Snack,tạp hoá 79,Ho Chi Minh City,"mỹ thuận, long myx",72000,convenience,10.4369814,107.2898371
Instant noodles,thảo hằng,Ho Chi Minh City,"mỹ thuận, long myx",235000,convenience,10.4365407,107.2906092
Bottle of water,châu lê,Ho Chi Minh City,"hải trung, phước hair",444000,convenience,10.4329807,107.2925932
Snack,thu hằng,Ho Chi Minh City,"phước an, phước hair",483000,convenience,10.4320458,107.2940076
Canvas art,chị thuận,Ho Chi Minh City,hải phúc đất đor,142000,department_store,10.4240838,107.2912571
Soft drink,xuân thuy,Ho Chi Minh City,"phước lộc, phước hair",189000,convenience,10.4220434,107.2901458
Instant noodles,cô thành,Ho Chi Minh City,long hair,461000,convenience,10.3855148,107.2406523
Soft drink,nghia trung,Ho Chi Minh City,"my an, xã long mỹ, đất đo",346000,convenience,10.4497993,107.2821449
Bottle of water,thành trung,Ho Chi Minh City,Đường tỉnh 995A,233000,convenience,10.4174733,107.2862734
Instant noodles,thuý hằng,Ho Chi Minh City,long hair,179000,convenience,10.3841598,107.2394012
Sculpture,thanh kiều,Ho Chi Minh City,"79 ô3, thanh long, đất đo",101000,department_store,10.4918382,107.2690841
Soft drink,cô mai,Ho Chi Minh City,"hai lạc, phước hair",87000,convenience,10.4250933,107.2920486
Soft drink,bé tám,Ho Chi Minh City,"hải lạc, phước hai",222000,convenience,10.4249254,107.2912147
Instant noodles,duy thành,Ho Chi Minh City,"hải trung, long hai",425000,convenience,10.3847719,107.2407313
Soft drink,lan,Ho Chi Minh City,long hair,403000,convenience,10.3855151,107.2373099
Painting,Kho liên thành,Ho Chi Minh City,Nguyễn Văn Thành,280000,car_parts,11.0750169,106.6604712
Canvas art,Tiệm Vàng Bảo Uyên,Ho Chi Minh City,"07, Đường Số 1",126000,department_store,10.7870356,106.7377382
Soft drink,thảo hiền,Ho Chi Minh City,"257, 27 Tháng 4",434000,convenience,10.5050048,107.17124
Painting,diễm hương,Ho Chi Minh City,"245, 27 Tháng 4",92000,department_store,10.5034198,107.1711915
Bottle of water,minh tâm,Ho Chi Minh City,"35, Hùng Vương",324000,convenience,10.5022142,107.1738015
Canvas art,hồng yến,Ho Chi Minh City,"140, Nguyễn Tất Thành",111000,department_store,10.4996068,107.1793083
Instant noodles,lan,Ho Chi Minh City,"186, Trần Hưng Đạo",227000,convenience,10.5010437,107.1833792
Snack,hoàng quyên,Ho Chi Minh City,"210, Nguyễn Thanh Đằng",382000,convenience,10.4996948,107.1732964
Sculpture,an bình,Ho Chi Minh City,"2, Hùng Vương",421000,department_store,10.5010761,107.174293
Snack,ánh linh,Ho Chi Minh City,"62, Hùng Vương",275000,convenience,10.5036851,107.1756162
Canvas art,thành đông,Ho Chi Minh City,"7, Nguyễn Văn Trỗi",98000,department_store,10.5060191,107.1718667
Bottle of water,kim ngọc,Ho Chi Minh City,"363, 27 Tháng 4",431000,convenience,10.5089658,107.1731651
Sculpture,điệp,Ho Chi Minh City,"17, Nguyễn Văn Trỗi",381000,department_store,10.5055817,107.1731353
Soft drink,cô bé,Ho Chi Minh City,"46, trương đinhj",220000,convenience,10.5041159,107.17111
Bottle of water,co tươi,Ho Chi Minh City,"10, Hùng Vương",78000,convenience,10.5031259,107.1742128
Bottle of water,thuỷ,Ho Chi Minh City,"8, Trần Hưng Đạo",305000,convenience,10.5006833,107.1752265
Instant noodles,kim sa,Ho Chi Minh City,"37, Trần Hưng Đạo",375000,convenience,10.4998387,107.1752265
Instant noodles,hồng phát,Ho Chi Minh City,"51, Nguyễn Đình Chiểu",306000,convenience,10.4945537,107.1683284
Instant noodles,hoàng sang,Ho Chi Minh City,"5, Huỳnh Tấn Phát",500000,convenience,10.4989527,107.1730465
Snack,tín,Ho Chi Minh City,"260, Cách Mạng Tháng Tám",488000,convenience,10.4959391,107.1704368
Drill,chuyên,Ho Chi Minh City,"244, Trần Hưng Đạo",479000,hardware,10.5027664,107.1860735
Bottle of water,an lạc,Ho Chi Minh City,"244, Cách Mạng Tháng Tám",467000,convenience,10.4963982,107.1702341
Snack,Cửa Hàng Thực Phẩm,Ho Chi Minh City,"365, Lê Văn Thịnh",407000,convenience,10.7772774,106.7663939
Painting,thanh thảo,Ho Chi Minh City,"436, Cách Mạng Tháng Tám",431000,department_store,10.4937998,107.1783284
Canvas art,hương,Ho Chi Minh City,"145, Cách Mạng Tháng Tám",288000,department_store,10.4982775,107.1658847
Canvas art,ái tuyết,Ho Chi Minh City,"6, Trương Phúc Phan",160000,department_store,10.4995927,107.1655066
Instant noodles,minh nhựt,Ho Chi Minh City,"87a, Cách Mạng Tháng Tám",358000,convenience,10.4983254,107.163542
Snack,bích ngọc,Ho Chi Minh City,"55, Nguyễn Tất Thành",438000,convenience,10.4928461,107.1784658
Bottle of water,anh thu,Ho Chi Minh City,"27, Cách Mạng Tháng Tám",337000,convenience,10.4999202,107.1592068
Instant noodles,cô huệ,Ho Chi Minh City,"43, Cách Mạng Tháng Tám",94000,convenience,10.5002908,107.1573343
Soft drink,thuỷ tien,Ho Chi Minh City,Quốc Lộ 51,184000,convenience,10.4837883,107.1741931
Sculpture,tạp hoá sô 10,Ho Chi Minh City,"10, Trương Phúc Phan",245000,department_store,10.4980972,107.1652737
Bottle of water,mỹ nhân,Ho Chi Minh City,"24, Trương Phúc Phan",326000,convenience,10.4995456,107.1653539
Sculpture,huyền,Ho Chi Minh City,Quốc Lộ 51,159000,department_store,10.4828527,107.1749599
Soft drink,cô phụng,Ho Chi Minh City,"10, Nguyễn An Ninh",303000,convenience,10.4999982,107.1659145
Sculpture,loan phượng,Ho Chi Minh City,"634, Quốc Lộ 51",500000,department_store,10.4999267,107.1553379
Canvas art,phước,Ho Chi Minh City,Quốc Lộ 51,310000,department_store,10.4942765,107.1637428
Snack,cô nguyên,Ho Chi Minh City,"416, Cách Mạng Tháng Tám",235000,convenience,10.4935027,107.1774498
Textbook,Cửa Hàng Văn Phòng Phẩm Hồng Ngọc,Ho Chi Minh City,"E 20-22, Khánh Hội",445000,books,10.7607511,106.6978642
Bottle of water,minh thu,Ho Chi Minh City,"tổ 1, Hùng Vương",343000,convenience,10.5117298,107.1856143
Snack,trinh,Ho Chi Minh City,"o2, hoà long, bà riaj",164000,convenience,10.5203038,107.2019532
Soft drink,tuyết,Ho Chi Minh City,"o2, ấp tây, hoà long",251000,convenience,10.5205287,107.2025721
Painting,ngọc dung,Ho Chi Minh City,"ấp bắc, hoà long",62000,department_store,10.5214624,107.2050464
Painting,tư chắc,Ho Chi Minh City,Quốc lộ 56,274000,department_store,10.5215259,107.1979503
Painting,kitty,Ho Chi Minh City,"04, Lê Lợi",50000,department_store,10.4944242,107.1702312
Bottle of water,thạch thảo,Ho Chi Minh City,Quốc Lộ 51,52000,convenience,10.4997682,107.1479962
Snack,lan,Ho Chi Minh City,Quốc Lộ 51,141000,convenience,10.4998964,107.150344
Sculpture,thuy ngân,Ho Chi Minh City,"02, ấp tây, hoà long",419000,department_store,10.5210955,107.2026012
Canvas art,công tuấn,Ho Chi Minh City,"ấp bắc, hoà long",290000,department_store,10.520619,107.2039504
Sculpture,nga,Ho Chi Minh City,"ấp bắc, hoà long",219000,department_store,10.521425,107.204393
Snack,minh anh,Ho Chi Minh City,Hương Lộ 2,470000,convenience,10.5197949,107.2059924
Sculpture,vân,Ho Chi Minh City,Quốc lộ 56,433000,department_store,10.5205525,107.1974674
Painting,thiên tân,Ho Chi Minh City,Quốc lộ 56,86000,department_store,10.5208451,107.1981833
Canvas art,kim hạnh,Ho Chi Minh City,"24, Bạch Đằng",315000,department_store,10.4939875,107.169186
Bottle of water,hồng phát,Ho Chi Minh City,"51, Nguyễn Đình Chiểu",87000,convenience,10.4934382,107.1685375
Painting,cô nhứt,Ho Chi Minh City,Quốc Lộ 51,353000,department_store,10.499755,107.1526127
Painting,thanh hà,Ho Chi Minh City,Quốc Lộ 51,493000,department_store,10.5016608,107.1447613
Painting,tạp hoá 470,Ho Chi Minh City,Quốc Lộ 51,68000,department_store,10.4992036,107.1534854
Sculpture,khánh linh,Ho Chi Minh City,Võ Nguyên Giáp,284000,department_store,10.4591386,107.1697792
Canvas art,thuý vân,Ho Chi Minh City,Võ Nguyên Giáp,439000,department_store,10.4581566,107.1704582
Canvas art,quý nổ,Ho Chi Minh City,Võ Nguyên Giáp,230000,department_store,10.4538911,107.173024
Soft drink,kiều tâm,Ho Chi Minh City,Võ Nguyên Giáp,134000,convenience,10.4559685,107.1711657
Painting,năm luận,Ho Chi Minh City,long sonw,113000,department_store,10.4566899,107.0967293
Painting,anh thu,Ho Chi Minh City,long son,219000,department_store,10.4634026,107.0949108
Sculpture,hai nghĩau,Ho Chi Minh City,long sonw,273000,department_store,10.4653507,107.0914804
Sculpture,lẹ hằng,Ho Chi Minh City,long sonw,182000,department_store,10.4657266,107.0892979
Sculpture,oanh nghĩa,Ho Chi Minh City,long sonw,463000,department_store,10.4639848,107.0872697
Sculpture,loan,Ho Chi Minh City,thôn 1 long sonw,366000,department_store,10.4645042,107.0870522
Instant noodles,Tạp hóa Phong Năm,Ho Chi Minh City,Võ Nguyên Giáp,408000,convenience,10.4520638,107.1724944
Canvas art,minh ý,Ho Chi Minh City,long sonw,418000,department_store,10.457356,107.0970459
Painting,thanh phong,Ho Chi Minh City,long sonw,416000,department_store,10.4581974,107.0966034
Canvas art,ngọc dung,Ho Chi Minh City,,306000,department_store,10.4625173,107.095177
Painting,cô ut,Ho Chi Minh City,28 Tháng 4,342000,department_store,10.4517112,107.0951151
Canvas art,minh hang,Ho Chi Minh City,Võ Nguyên Giáp,480000,department_store,10.4569177,107.1721931
Painting,tuấn tú,Ho Chi Minh City,long sonw,89000,department_store,10.4550151,107.0963364
Canvas art,k&k,Ho Chi Minh City,long sonw,206000,department_store,10.4592086,107.0971527
Sculpture,út gạo,Ho Chi Minh City,long sonw,282000,department_store,10.4636774,107.0939883
Bottle of water,đức thắng,Ho Chi Minh City,long sonw,228000,convenience,10.4644718,107.0896872
Sculpture,kim phượng,Ho Chi Minh City,long son,466000,department_store,10.4641215,107.0862413
Instant noodles,thành lâm,Ho Chi Minh City,long son,421000,convenience,10.4540487,107.0976989
Snack,thanh hưong,Ho Chi Minh City,28 Tháng 4,371000,convenience,10.449971,107.093223
Canvas art,dung,Ho Chi Minh City,long sonw,216000,department_store,10.4579444,107.0970688
Canvas art,yến nhi,Ho Chi Minh City,,431000,department_store,10.4597851,107.0961611
Sculpture,ven lọi,Ho Chi Minh City,long son,197000,department_store,10.4525691,107.0946938
Snack,thắm,Ho Chi Minh City,28 Tháng 4,195000,convenience,10.4509442,107.0945276
Canvas art,thanh hảo,Ho Chi Minh City,"436, Cách Mạng Tháng Tám",70000,department_store,10.4934737,107.1779744
Snack,quốc tường,Ho Chi Minh City,"654, Cách Mạng Tháng Tám",490000,convenience,10.4902739,107.1877531
Painting,anh chí,Ho Chi Minh City,Cách Mạng Tháng Tám,235000,department_store,10.4899956,107.1893364
Painting,gì ba,Ho Chi Minh City,"30, Nguyễn Văn Cừ",382000,department_store,10.4888623,107.19278
Bottle of water,cô lan,Ho Chi Minh City,"496, Cách Mạng Tháng Tám",475000,convenience,10.492848,107.1800592
Painting,cô lý,Ho Chi Minh City,Võ Thị Sáu,152000,department_store,10.4849947,107.200345
Snack,cô bạc,Ho Chi Minh City,"115, Võ Thị Sáu",315000,convenience,10.4836156,107.2031822
Canvas art,cô hai,Ho Chi Minh City,"119, Võ Thị Sáu",140000,department_store,10.4840162,107.2039615
Painting,tạp hoá 168,Ho Chi Minh City,Võ Thị Sáu,491000,department_store,10.4870412,107.1928271
Snack,hương,Ho Chi Minh City,"42, Nguyễn Văn Cừ",90000,convenience,10.4892914,107.1936688
Soft drink,kim anh,Ho Chi Minh City,long toan,463000,convenience,10.4919033,107.1927483
Bottle of water,yên phúc,Ho Chi Minh City,Điện Biên Phủ,378000,convenience,10.4949539,107.1877977
Instant noodles,thuỷ,Ho Chi Minh City,Nguyễn Thị Định,196000,convenience,10.4950123,107.1864854
Instant noodles,mai tươi,Ho Chi Minh City,"225, Điện Biên Phủ",200000,convenience,10.4983291,107.1812117
Bottle of water,thanh vân,Ho Chi Minh City,"76, Võ Thị Sáu",451000,convenience,10.4837316,107.2042492
Snack,hưng phát,Ho Chi Minh City,"62, Nguyễn Văn Cừ",218000,convenience,10.4899363,107.1932301
Sculpture,su su,Ho Chi Minh City,Điện Biên Phủ,249000,department_store,10.4925733,107.1921612
Snack,cô yến,Ho Chi Minh City,Nguyễn Thị Định,122000,convenience,10.4945545,107.1858505
Textbook,Nhà Sách Anh Cường,Ho Chi Minh City,"13a, Trần Văn Ðang",194000,books,10.7825093,106.6794885
Snack,Cửa Hàng Tạp Hoá Út Nga,Ho Chi Minh City,"18/153, Trường Sa",136000,convenience,10.7892531,106.6810562
,Cửa Hàng Mini Shop,Ho Chi Minh City,"648, Trường Sa",228000,yes,10.7927565,106.6837267
Instant noodles,đồng du,Ho Chi Minh City,Nguyễn Tất Thành,213000,convenience,10.4996975,107.1801438
Sculpture,uyên trinh,Ho Chi Minh City,"194, Nguyễn Văn Cừ",492000,department_store,10.4939982,107.195859
Painting,phúc lộc,Ho Chi Minh City,Nguyễn Văn Cừ,187000,department_store,10.4915692,107.194818
Canvas art,thuỳ linh,Ho Chi Minh City,,456000,department_store,10.4839804,107.2019443
Sculpture,xuân hậu,Ho Chi Minh City,Võ Thị Sáu,57000,department_store,10.4832088,107.2103761
Instant noodles,thanh thuỷ,Ho Chi Minh City,Hùng Vương,219000,convenience,10.5112903,107.1845013
Sculpture,khánh ngọc,Ho Chi Minh City,Hùng Vương,166000,department_store,10.5119863,107.1842915
Instant noodles,trường duy,Ho Chi Minh City,Quốc lộ 56,220000,convenience,10.5224394,107.1974439
Bottle of water,thanh bạch,Ho Chi Minh City,Hùng Vương,460000,convenience,10.5196623,107.1977452
Instant noodles,hạnh,Ho Chi Minh City,Nguyễn Văn Cừ,69000,convenience,10.4962163,107.1964929
Painting,kim,Ho Chi Minh City,Nguyễn Văn Cừ,444000,department_store,10.4934902,107.1954394
Sculpture,loan phượng,Ho Chi Minh City,Quốc Lộ 55,135000,department_store,10.4763174,107.220879
Soft drink,thành khang,Ho Chi Minh City,Quốc lộ 56,462000,convenience,10.522201,107.1968488
Soft drink,ngan long,Ho Chi Minh City,Nguyễn Văn Cừ,149000,convenience,10.4961605,107.197439
Instant noodles,hồng,Ho Chi Minh City,Võ Thị Sáu,241000,convenience,10.4850436,107.2125236
Sculpture,trang thư,Ho Chi Minh City,Đường Quy hoạch số 16,86000,department_store,10.4801821,107.2167239
Sculpture,quốc tiến,Ho Chi Minh City,Trần Xuân Độ,280000,department_store,10.4876747,107.2197375
Laptop,hp computer,Ho Chi Minh City,"41/15, đx71",59000,computer,11.0291451,106.6465338
Sculpture,Chị Hương,Ho Chi Minh City,"209, Võ Thị Sáu",86000,department_store,10.3427947,107.0896888
,Thien hoang,Ho Chi Minh City,,231000,tyres,10.6579334,106.581297
Painting,Thịnh vượng,Ho Chi Minh City,"144, Trần Hưng Đạo",476000,department_store,10.5009298,107.1809957
Painting,171,Ho Chi Minh City,"171, Trần Hưng Đạo",127000,department_store,10.5014369,107.1831612
Bottle of water,Xuân Phước,Ho Chi Minh City,"351, Võ Thị Sáu",492000,convenience,10.5009004,107.1947489
Instant noodles,Kim Cúc,Ho Chi Minh City,"538, Cách Mạng Tháng Tám",498000,convenience,10.4924331,107.1826345
Instant noodles,Khởi Nghiệp,Ho Chi Minh City,"35, 27 Tháng 4",344000,convenience,10.5075897,107.1728888
Laptop,hp-computer,Ho Chi Minh City,"41/15, Đx71",163000,computer,11.0295898,106.6462862
Croissant,Bánh Xếp Ngọc Thuỷ,Ho Chi Minh City,"214b, Đường Nguyễn Trãi",337000,bakery,10.7634665,106.6870897
Soft drink,Khởi Ngiệp,Ho Chi Minh City,"35, 27 Tháng 4",58000,convenience,10.5076009,107.1728736
Snack,Thảnh,Ho Chi Minh City,"ngã 3 bảy rót, Quốc lộ 56",383000,convenience,10.5681909,107.2128142
Canvas art,Tạp Hoá Quỳnh Loan,Ho Chi Minh City,"27b, Đường Trần Ðình Xu",278000,department_store,10.7596837,106.691879
Sculpture,Mỹ Linh,Ho Chi Minh City,Nghĩa Thành-Bình Giã,247000,department_store,10.6441442,107.2531703
Canvas art,MILK,Ho Chi Minh City,Đường Ngãi Giao - Hòa Bình,289000,department_store,10.6463422,107.2827046
Soft drink,Khánh Ngân,Ho Chi Minh City,"001 vĩnh bình, Đường Ngãi Giao - Hòa Bình",66000,convenience,10.6445119,107.2523076
Instant noodles,Minh Tâm,Ho Chi Minh City,Đường Ngãi Giao - Hòa Bình,440000,convenience,10.6473652,107.2760902
Painting,Thuỳ Trinh,Ho Chi Minh City,Đường Ngãi Giao - Hòa Bình,405000,department_store,10.6469694,107.2781778
Canvas art,Phương Hà,Ho Chi Minh City,"107, Lê Hồng Phong",133000,department_store,10.6469062,107.2464337
Canvas art,Ngọc Pháp,Ho Chi Minh City,Nghĩa Thành-Bình Giã,69000,department_store,10.6469014,107.2581957
Instant noodles,Ngọc Phương,Ho Chi Minh City,"96, Lê Hồng Phong",443000,convenience,10.6459192,107.2488471
Snack,huỳnh tấn,Ho Chi Minh City,Quốc lộ 56,244000,convenience,10.5435173,107.2085264
Painting,yến nhi,Ho Chi Minh City,,282000,department_store,10.5705737,107.2153684
Canvas art,hà linh,Ho Chi Minh City,Quốc lộ 56,468000,department_store,10.5818257,107.2262907
Painting,khánh nga,Ho Chi Minh City,Quốc lộ 56,351000,department_store,10.589955,107.2305395
Cat food,chị loan,Ho Chi Minh City,"26, Lý Thường Kiệt",395000,pet,10.6433874,107.2440437
Sculpture,thy hiền,Ho Chi Minh City,Lê Hồng Phong,120000,department_store,10.6470079,107.2451251
Sculpture,mai hai,Ho Chi Minh City,Hùng Vương,182000,department_store,10.6626006,107.2487669
Sculpture,Unknown Shop,Ho Chi Minh City,,66000,department_store,10.6561649,107.2477209
Sculpture,trang,Ho Chi Minh City,Hùng Vương,179000,department_store,10.6496371,107.245749
Sculpture,thanh trúc,Ho Chi Minh City,Quốc lộ 56,470000,department_store,10.575522,107.2205731
Canvas art,nam mỹ,Ho Chi Minh City,Quốc lộ 56,130000,department_store,10.589527,107.2301317
Canvas art,anh thư,Ho Chi Minh City,Quốc lộ 56,130000,department_store,10.543772,107.2081301
Sculpture,vĩnh phú,Ho Chi Minh City,Lê Hồng Phong,265000,department_store,10.649247,107.2393141
